No.;Time;;Time 1;Time 2;Delay;;Delay 1;Delay 2;Jitter
1500;10,068733;;10,068733;10,068733;0;;0;0,000344;0,000344
1501;10,068733;;10,068733;10,068733;0;;0,000344;-0,000252;-0,000596
1502;10,068733;;10,068733;10,069077;0,000344;;-0,000252;-9,2E-05;0,00016
1503;10,069077;;10,069077;10,069169;9,2E-05;;-9,2E-05;0;9,2E-05
1504;10,069169;;10,069169;10,069169;0;;0;0,00013;0,00013
1505;10,069169;;10,069169;10,069169;0;;0,00013;0,005714;0,005584
1506;10,069169;;10,069169;10,069299;0,00013;;0,005714;-0,003388;-0,009102
1507;10,069299;;10,069299;10,075143;0,005844;;-0,003388;0,005528;0,008916
1508;10,075143;;10,075143;10,077599;0,002456;;0,005528;-0,007597;-0,013125
1509;10,077599;;10,077599;10,085583;0,007984;;-0,007597;-0,000214;0,007383
1510;10,085583;;10,085583;10,08597;0,000387;;-0,000214;-0,000173;4,1E-05
1511;10,08597;;10,08597;10,086143;0,000173;;-0,000173;0;0,000173
1512;10,086143;;10,086143;10,086143;0;;0;0;0
1513;10,086143;;10,086143;10,086143;0;;0;0;0
1514;10,086143;;10,086143;10,086143;0;;0;0,000186;0,000186
1515;10,086143;;10,086143;10,086143;0;;0,000186;0,079439;0,079253
1516;10,086143;;10,086143;10,086329;0,000186;;0,079439;-0,079517;-0,158956
1517;10,086329;;10,086329;10,165954;0,079625;;-0,079517;-5,5E-05;0,079462
1518;10,165954;;10,165954;10,166062;0,000108;;-5,5E-05;-1,1E-05;4,4E-05
1519;10,166062;;10,166062;10,166115;5,3E-05;;-1,1E-05;0,006192;0,006203
1520;10,166115;;10,166115;10,166157;4,2E-05;;0,006192;-0,006171;-0,012363
1521;10,166157;;10,166157;10,172391;0,006234;;-0,006171;0,000604;0,006775
1522;10,172391;;10,172391;10,172454;6,3E-05;;0,000604;-0,000597;-0,001201
1523;10,172454;;10,172454;10,173121;0,000667;;-0,000597;-1,7E-05;0,00058
1524;10,173121;;10,173121;10,173191;7E-05;;-1,7E-05;-1,8E-05;-1E-06
1525;10,173191;;10,173191;10,173244;5,3E-05;;-1,8E-05;0,000412;0,00043
1526;10,173244;;10,173244;10,173279;3,5E-05;;0,000412;-0,000447;-0,000859
1527;10,173279;;10,173279;10,173726;0,000447;;-0,000447;0;0,000447
1528;10,173726;;10,173726;10,173726;0;;0;0,000116;0,000116
1529;10,173726;;10,173726;10,173726;0;;0,000116;0,001627;0,001511
1530;10,173726;;10,173726;10,173842;0,000116;;0,001627;0,00187;0,000243
1531;10,173842;;10,173842;10,175585;0,001743;;0,00187;-0,00286;-0,00473
1532;10,175585;;10,175585;10,179198;0,003613;;-0,00286;-0,000694;0,002166
1533;10,179198;;10,179198;10,179951;0,000753;;-0,000694;-2,5E-05;0,000669
1534;10,179951;;10,179951;10,18001;5,9E-05;;-2,5E-05;-1,77636E-15;2,5E-05
1535;10,18001;;10,18001;10,180044;3,4E-05;;-1,77636E-15;2E-06;2E-06
1536;10,180044;;10,180044;10,180078;3,4E-05;;2E-06;-3E-06;-5E-06
1537;10,180078;;10,180078;10,180114;3,6E-05;;-3E-06;-9E-06;-6E-06
1538;10,180114;;10,180114;10,180147;3,3E-05;;-9E-06;-1E-06;8E-06
1539;10,180147;;10,180147;10,180171;2,4E-05;;-1E-06;0;1E-06
1540;10,180171;;10,180171;10,180194;2,3E-05;;0;-4E-06;-4E-06
1541;10,180194;;10,180194;10,180217;2,3E-05;;-4E-06;0;4E-06
1542;10,180217;;10,180217;10,180236;1,9E-05;;0;2E-06;2E-06
1543;10,180236;;10,180236;10,180255;1,9E-05;;2E-06;0,000202;0,0002
1544;10,180255;;10,180255;10,180276;2,1E-05;;0,000202;2,5E-05;-0,000177
1545;10,180276;;10,180276;10,180499;0,000223;;2,5E-05;-0,000207;-0,000232
1546;10,180499;;10,180499;10,180747;0,000248;;-0,000207;-7E-06;0,0002
1547;10,180747;;10,180747;10,180788;4,1E-05;;-7E-06;-2E-06;5E-06
1548;10,180788;;10,180788;10,180822;3,4E-05;;-2E-06;6E-06;8E-06
1549;10,180822;;10,180822;10,180854;3,2E-05;;6E-06;-5E-06;-1,1E-05
1550;10,180854;;10,180854;10,180892;3,8E-05;;-5E-06;7E-06;1,2E-05
1551;10,180892;;10,180892;10,180925;3,3E-05;;7E-06;1,8E-05;1,1E-05
1552;10,180925;;10,180925;10,180965;4E-05;;1,8E-05;-2E-06;-2E-05
1553;10,180965;;10,180965;10,181023;5,8E-05;;-2E-06;-1,5E-05;-1,3E-05
1554;10,181023;;10,181023;10,181079;5,6E-05;;-1,5E-05;-1,1E-05;4E-06
1555;10,181079;;10,181079;10,18112;4,1E-05;;-1,1E-05;-1E-05;1E-06
1556;10,18112;;10,18112;10,18115;3E-05;;-1E-05;-2E-06;8E-06
1557;10,18115;;10,18115;10,18117;2E-05;;-2E-06;4E-06;6E-06
1558;10,18117;;10,18117;10,181188;1,8E-05;;4E-06;-3E-06;-7E-06
1559;10,181188;;10,181188;10,18121;2,2E-05;;-3E-06;8E-06;1,1E-05
1560;10,18121;;10,18121;10,181229;1,9E-05;;8E-06;-1E-06;-9E-06
1561;10,181229;;10,181229;10,181256;2,7E-05;;-1E-06;-5E-06;-4E-06
1562;10,181256;;10,181256;10,181282;2,6E-05;;-5E-06;6E-06;1,1E-05
1563;10,181282;;10,181282;10,181303;2,1E-05;;6E-06;1E-05;4E-06
1564;10,181303;;10,181303;10,18133;2,7E-05;;1E-05;4E-05;3E-05
1565;10,18133;;10,18133;10,181367;3,7E-05;;4E-05;0,001449;0,001409
1566;10,181367;;10,181367;10,181444;7,7E-05;;0,001449;-0,000933;-0,002382
1567;10,181444;;10,181444;10,18297;0,001526;;-0,000933;-0,000535;0,000398
1568;10,18297;;10,18297;10,183563;0,000593;;-0,000535;-2,2E-05;0,000513
1569;10,183563;;10,183563;10,183621;5,8E-05;;-2,2E-05;-3,3E-05;-1,1E-05
1570;10,183621;;10,183621;10,183657;3,6E-05;;-3,3E-05;5,5E-05;8,8E-05
1571;10,183657;;10,183657;10,18366;3E-06;;5,5E-05;0,002224;0,002169
1572;10,18366;;10,18366;10,183718;5,8E-05;;0,002224;-0,001955;-0,004179
1573;10,183718;;10,183718;10,186;0,002282;;-0,001955;-0,000292;0,001663
1574;10,186;;10,186;10,186327;0,000327;;-0,000292;-2E-06;0,00029
1575;10,186327;;10,186327;10,186362;3,5E-05;;-2E-06;0,001095;0,001097
1576;10,186362;;10,186362;10,186395;3,3E-05;;0,001095;-0,000924;-0,002019
1577;10,186395;;10,186395;10,187523;0,001128;;-0,000924;0,001074;0,001998
1578;10,187523;;10,187523;10,187727;0,000204;;0,001074;-0,001204;-0,002278
1579;10,187727;;10,187727;10,189005;0,001278;;-0,001204;-4,2E-05;0,001162
1580;10,189005;;10,189005;10,189079;7,4E-05;;-4,2E-05;-1,1E-05;3,1E-05
1581;10,189079;;10,189079;10,189111;3,2E-05;;-1,1E-05;0,001141;0,001152
1582;10,189111;;10,189111;10,189132;2,1E-05;;0,001141;-0,001162;-0,002303
1583;10,189132;;10,189132;10,190294;0,001162;;-0,001162;0,000173;0,001335
1584;10,190294;;10,190294;10,190294;0;;0,000173;-0,000108;-0,000281
1585;10,190294;;10,190294;10,190467;0,000173;;-0,000108;-1,3E-05;9,5E-05
1586;10,190467;;10,190467;10,190532;6,5E-05;;-1,3E-05;-1,3E-05;0
1587;10,190532;;10,190532;10,190584;5,2E-05;;-1,3E-05;0,000337;0,00035
1588;10,190584;;10,190584;10,190623;3,9E-05;;0,000337;-0,000169;-0,000506
1589;10,190623;;10,190623;10,190999;0,000376;;-0,000169;0,000197;0,000366
1590;10,190999;;10,190999;10,191206;0,000207;;0,000197;0,000516;0,000319
1591;10,191206;;10,191206;10,19161;0,000404;;0,000516;-0,000833;-0,001349
1592;10,19161;;10,19161;10,19253;0,00092;;-0,000833;-4E-05;0,000793
1593;10,19253;;10,19253;10,192617;8,7E-05;;-4E-05;9E-06;4,9E-05
1594;10,192617;;10,192617;10,192664;4,7E-05;;9E-06;0,00063;0,000621
1595;10,192664;;10,192664;10,19272;5,6E-05;;0,00063;-0,000596;-0,001226
1596;10,19272;;10,19272;10,193406;0,000686;;-0,000596;0,001202;0,001798
1597;10,193406;;10,193406;10,193496;9E-05;;0,001202;-0,001148;-0,00235
1598;10,193496;;10,193496;10,194788;0,001292;;-0,001148;0,000936;0,002084
1599;10,194788;;10,194788;10,194932;0,000144;;0,000936;-0,000885;-0,001821
1600;10,194932;;10,194932;10,196012;0,00108;;-0,000885;-0,000136;0,000749
1601;10,196012;;10,196012;10,196207;0,000195;;-0,000136;-1,9E-05;0,000117
1602;10,196207;;10,196207;10,196266;5,9E-05;;-1,9E-05;-6E-06;1,3E-05
1603;10,196266;;10,196266;10,196306;4E-05;;-6E-06;1,7E-05;2,3E-05
1604;10,196306;;10,196306;10,19634;3,4E-05;;1,7E-05;-1,1E-05;-2,8E-05
1605;10,19634;;10,19634;10,196391;5,1E-05;;-1,1E-05;-7E-06;4E-06
1606;10,196391;;10,196391;10,196431;4E-05;;-7E-06;-8E-06;-1E-06
1607;10,196431;;10,196431;10,196464;3,3E-05;;-8E-06;5E-06;1,3E-05
1608;10,196464;;10,196464;10,196489;2,5E-05;;5E-06;-8E-06;-1,3E-05
1609;10,196489;;10,196489;10,196519;3E-05;;-8E-06;3E-06;1,1E-05
1610;10,196519;;10,196519;10,196541;2,2E-05;;3E-06;-1E-06;-4E-06
1611;10,196541;;10,196541;10,196566;2,5E-05;;-1E-06;0,001362;0,001363
1612;10,196566;;10,196566;10,19659;2,4E-05;;0,001362;-0,001131;-0,002493
1613;10,19659;;10,19659;10,197976;0,001386;;-0,001131;0,00017;0,001301
1614;10,197976;;10,197976;10,198231;0,000255;;0,00017;1,5E-05;-0,000155
1615;10,198231;;10,198231;10,198656;0,000425;;1,5E-05;-0,000385;-0,0004
1616;10,198656;;10,198656;10,199096;0,00044;;-0,000385;-8E-06;0,000377
1617;10,199096;;10,199096;10,199151;5,5E-05;;-8E-06;-1,6E-05;-8E-06
1618;10,199151;;10,199151;10,199198;4,7E-05;;-1,6E-05;5E-06;2,1E-05
1619;10,199198;;10,199198;10,199229;3,1E-05;;5E-06;-3E-06;-8E-06
1620;10,199229;;10,199229;10,199265;3,6E-05;;-3E-06;-1E-06;2E-06
1621;10,199265;;10,199265;10,199298;3,3E-05;;-1E-06;-6E-06;-5E-06
1622;10,199298;;10,199298;10,19933;3,2E-05;;-6E-06;7E-06;1,3E-05
1623;10,19933;;10,19933;10,199356;2,6E-05;;7E-06;-1,1E-05;-1,8E-05
1624;10,199356;;10,199356;10,199389;3,3E-05;;-1,1E-05;4E-06;1,5E-05
1625;10,199389;;10,199389;10,199411;2,2E-05;;4E-06;-6E-06;-1E-05
1626;10,199411;;10,199411;10,199437;2,6E-05;;-6E-06;1E-06;7E-06
1627;10,199437;;10,199437;10,199457;2E-05;;1E-06;3,2E-05;3,1E-05
1628;10,199457;;10,199457;10,199478;2,1E-05;;3,2E-05;4E-06;-2,8E-05
1629;10,199478;;10,199478;10,199531;5,3E-05;;4E-06;0,003142;0,003138
1630;10,199531;;10,199531;10,199588;5,7E-05;;0,003142;-0,003199;-0,006341
1631;10,199588;;10,199588;10,202787;0,003199;;-0,003199;0;0,003199
1632;10,202787;;10,202787;10,202787;0;;0;0;0
1633;10,202787;;10,202787;10,202787;0;;0;0;0
1634;10,202787;;10,202787;10,202787;0;;0;0;0
1635;10,202787;;10,202787;10,202787;0;;0;0;0
1636;10,202787;;10,202787;10,202787;0;;0;0,000369;0,000369
1637;10,202787;;10,202787;10,202787;0;;0,000369;0,001974;0,001605
1638;10,202787;;10,202787;10,203156;0,000369;;0,001974;-0,001617;-0,003591
1639;10,203156;;10,203156;10,205499;0,002343;;-0,001617;-0,000655;0,000962
1640;10,205499;;10,205499;10,206225;0,000726;;-0,000655;0,000585;0,00124
1641;10,206225;;10,206225;10,206296;7,1E-05;;0,000585;-0,000656;-0,001241
1642;10,206296;;10,206296;10,206952;0,000656;;-0,000656;4,5E-05;0,000701
1643;10,206952;;10,206952;10,206952;0;;4,5E-05;0,000596;0,000551
1644;10,206952;;10,206952;10,206997;4,5E-05;;0,000596;-0,000601;-0,001197
1645;10,206997;;10,206997;10,207638;0,000641;;-0,000601;0,000603;0,001204
1646;10,207638;;10,207638;10,207678;4E-05;;0,000603;-0,000643;-0,001246
1647;10,207678;;10,207678;10,208321;0,000643;;-0,000643;0;0,000643
1648;10,208321;;10,208321;10,208321;0;;0;0;0
1649;10,208321;;10,208321;10,208321;0;;0;0,000126;0,000126
1650;10,208321;;10,208321;10,208321;0;;0,000126;5,6E-05;-7E-05
1651;10,208321;;10,208321;10,208447;0,000126;;5,6E-05;0,000275;0,000219
1652;10,208447;;10,208447;10,208629;0,000182;;0,000275;-0,000414;-0,000689
1653;10,208629;;10,208629;10,209086;0,000457;;-0,000414;0,000655;0,001069
1654;10,209086;;10,209086;10,209129;4,3E-05;;0,000655;-0,000698;-0,001353
1655;10,209129;;10,209129;10,209827;0,000698;;-0,000698;0;0,000698
1656;10,209827;;10,209827;10,209827;0;;0;0,0002;0,0002
1657;10,209827;;10,209827;10,209827;0;;0,0002;0,00048;0,00028
1658;10,209827;;10,209827;10,210027;0,0002;;0,00048;-0,000638;-0,001118
1659;10,210027;;10,210027;10,210707;0,00068;;-0,000638;-4,2E-05;0,000596
1660;10,210707;;10,210707;10,210749;4,2E-05;;-4,2E-05;0;4,2E-05
1661;10,210749;;10,210749;10,210749;0;;0;0;0
1662;10,210749;;10,210749;10,210749;0;;0;0,000147;0,000147
1663;10,210749;;10,210749;10,210749;0;;0,000147;0,001146;0,000999
1664;10,210749;;10,210749;10,210896;0,000147;;0,001146;-0,001293;-0,002439
1665;10,210896;;10,210896;10,212189;0,001293;;-0,001293;3E-05;0,001323
1666;10,212189;;10,212189;10,212189;0;;3E-05;1,3E-05;-1,7E-05
1667;10,212189;;10,212189;10,212219;3E-05;;1,3E-05;2,3E-05;1E-05
1668;10,212219;;10,212219;10,212262;4,3E-05;;2,3E-05;0,000589;0,000566
1669;10,212262;;10,212262;10,212328;6,6E-05;;0,000589;-0,000655;-0,001244
1670;10,212328;;10,212328;10,212983;0,000655;;-0,000655;7,1E-05;0,000726
1671;10,212983;;10,212983;10,212983;0;;7,1E-05;0,000145;7,4E-05
1672;10,212983;;10,212983;10,213054;7,1E-05;;0,000145;0,000766;0,000621
1673;10,213054;;10,213054;10,21327;0,000216;;0,000766;-0,000328;-0,001094
1674;10,21327;;10,21327;10,214252;0,000982;;-0,000328;-0,000601;-0,000273
1675;10,214252;;10,214252;10,214906;0,000654;;-0,000601;-4,8E-05;0,000553
1676;10,214906;;10,214906;10,214959;5,3E-05;;-4,8E-05;-5E-06;4,3E-05
1677;10,214959;;10,214959;10,214964;5E-06;;-5E-06;0;5E-06
1678;10,214964;;10,214964;10,214964;0;;0;0;0
1679;10,214964;;10,214964;10,214964;0;;0;0;0
1680;10,214964;;10,214964;10,214964;0;;0;0;0
1681;10,214964;;10,214964;10,214964;0;;0;0;0
1682;10,214964;;10,214964;10,214964;0;;0;0;0
1683;10,214964;;10,214964;10,214964;0;;0;0;0
1684;10,214964;;10,214964;10,214964;0;;0;0,000115;0,000115
1685;10,214964;;10,214964;10,214964;0;;0,000115;-0,000114;-0,000229
1686;10,214964;;10,214964;10,215079;0,000115;;-0,000114;0,0007;0,000814
1687;10,215079;;10,215079;10,21508;1E-06;;0,0007;-0,000106;-0,000806
1688;10,21508;;10,21508;10,215781;0,000701;;-0,000106;-0,000505;-0,000399
1689;10,215781;;10,215781;10,216376;0,000595;;-0,000505;-7,7E-05;0,000428
1690;10,216376;;10,216376;10,216466;9E-05;;-7,7E-05;0,000503;0,00058
1691;10,216466;;10,216466;10,216479;1,3E-05;;0,000503;3,8E-05;-0,000465
1692;10,216479;;10,216479;10,216995;0,000516;;3,8E-05;0,000327;0,000289
1693;10,216995;;10,216995;10,217549;0,000554;;0,000327;-0,000881;-0,001208
1694;10,217549;;10,217549;10,21843;0,000881;;-0,000881;0;0,000881
1695;10,21843;;10,21843;10,21843;0;;0;0;0
1696;10,21843;;10,21843;10,21843;0;;0;0,000236;0,000236
1697;10,21843;;10,21843;10,21843;0;;0,000236;8,5E-05;-0,000151
1698;10,21843;;10,21843;10,218666;0,000236;;8,5E-05;-0,000291;-0,000376
1699;10,218666;;10,218666;10,218987;0,000321;;-0,000291;-2,3E-05;0,000268
1700;10,218987;;10,218987;10,219017;3E-05;;-2,3E-05;1,3E-05;3,6E-05
1701;10,219017;;10,219017;10,219024;7E-06;;1,3E-05;5,6E-05;4,3E-05
1702;10,219024;;10,219024;10,219044;2E-05;;5,6E-05;0,000153;9,7E-05
1703;10,219044;;10,219044;10,21912;7,6E-05;;0,000153;-0,000227;-0,00038
1704;10,21912;;10,21912;10,219349;0,000229;;-0,000227;5,1E-05;0,000278
1705;10,219349;;10,219349;10,219351;2E-06;;5,1E-05;0,000369;0,000318
1706;10,219351;;10,219351;10,219404;5,3E-05;;0,000369;-0,000155;-0,000524
1707;10,219404;;10,219404;10,219826;0,000422;;-0,000155;-0,000265;-0,00011
1708;10,219826;;10,219826;10,220093;0,000267;;-0,000265;-2E-06;0,000263
1709;10,220093;;10,220093;10,220095;2E-06;;-2E-06;4,4E-05;4,6E-05
1710;10,220095;;10,220095;10,220095;0;;4,4E-05;1,77636E-15;-4,4E-05
1711;10,220095;;10,220095;10,220139;4,4E-05;;1,77636E-15;8,3E-05;8,3E-05
1712;10,220139;;10,220139;10,220183;4,4E-05;;8,3E-05;0,000239;0,000156
1713;10,220183;;10,220183;10,22031;0,000127;;0,000239;-0,000223;-0,000462
1714;10,22031;;10,22031;10,220676;0,000366;;-0,000223;-0,00014;8,3E-05
1715;10,220676;;10,220676;10,220819;0,000143;;-0,00014;-3E-06;0,000137
1716;10,220819;;10,220819;10,220822;3E-06;;-3E-06;0;3E-06
1717;10,220822;;10,220822;10,220822;0;;0;0;0
1718;10,220822;;10,220822;10,220822;0;;0;6,7E-05;6,7E-05
1719;10,220822;;10,220822;10,220822;0;;6,7E-05;-2,9E-05;-9,6E-05
1720;10,220822;;10,220822;10,220889;6,7E-05;;-2,9E-05;0,000203;0,000232
1721;10,220889;;10,220889;10,220927;3,8E-05;;0,000203;-2,7E-05;-0,00023
1722;10,220927;;10,220927;10,221168;0,000241;;-2,7E-05;-6,1E-05;-3,4E-05
1723;10,221168;;10,221168;10,221382;0,000214;;-6,1E-05;-0,000146;-8,5E-05
1724;10,221382;;10,221382;10,221535;0,000153;;-0,000146;2E-05;0,000166
1725;10,221535;;10,221535;10,221542;7E-06;;2E-05;9E-06;-1,1E-05
1726;10,221542;;10,221542;10,221569;2,7E-05;;9E-06;-2,3E-05;-3,2E-05
1727;10,221569;;10,221569;10,221605;3,6E-05;;-2,3E-05;0,000204;0,000227
1728;10,221605;;10,221605;10,221618;1,3E-05;;0,000204;0,0002;-4E-06
1729;10,221618;;10,221618;10,221835;0,000217;;0,0002;-0,000387;-0,000587
1730;10,221835;;10,221835;10,222252;0,000417;;-0,000387;0,000193;0,00058
1731;10,222252;;10,222252;10,222282;3E-05;;0,000193;-9,7E-05;-0,00029
1732;10,222282;;10,222282;10,222505;0,000223;;-9,7E-05;0,000297;0,000394
1733;10,222505;;10,222505;10,222631;0,000126;;0,000297;0,000304;7E-06
1734;10,222631;;10,222631;10,223054;0,000423;;0,000304;-0,000648;-0,000952
1735;10,223054;;10,223054;10,223781;0,000727;;-0,000648;0,00121;0,001858
1736;10,223781;;10,223781;10,22386;7,9E-05;;0,00121;-0,001257;-0,002467
1737;10,22386;;10,22386;10,225149;0,001289;;-0,001257;-7E-06;0,00125
1738;10,225149;;10,225149;10,225181;3,2E-05;;-7E-06;-3E-06;4E-06
1739;10,225181;;10,225181;10,225206;2,5E-05;;-3E-06;0,000605;0,000608
1740;10,225206;;10,225206;10,225228;2,2E-05;;0,000605;-0,000627;-0,001232
1741;10,225228;;10,225228;10,225855;0,000627;;-0,000627;0;0,000627
1742;10,225855;;10,225855;10,225855;0;;0;0;0
1743;10,225855;;10,225855;10,225855;0;;0;0;0
1744;10,225855;;10,225855;10,225855;0;;0;0;0
1745;10,225855;;10,225855;10,225855;0;;0;0;0
1746;10,225855;;10,225855;10,225855;0;;0;0;0
1747;10,225855;;10,225855;10,225855;0;;0;0;0
1748;10,225855;;10,225855;10,225855;0;;0;3E-05;3E-05
1749;10,225855;;10,225855;10,225855;0;;3E-05;2,8E-05;-2E-06
1750;10,225855;;10,225855;10,225885;3E-05;;2,8E-05;3,6E-05;8E-06
1751;10,225885;;10,225885;10,225943;5,8E-05;;3,6E-05;0,001486;0,00145
1752;10,225943;;10,225943;10,226037;9,4E-05;;0,001486;-0,001272;-0,002758
1753;10,226037;;10,226037;10,227617;0,00158;;-0,001272;5,6E-05;0,001328
1754;10,227617;;10,227617;10,227925;0,000308;;5,6E-05;0,000806;0,00075
1755;10,227925;;10,227925;10,228289;0,000364;;0,000806;-0,000981;-0,001787
1756;10,228289;;10,228289;10,229459;0,00117;;-0,000981;-1,4E-05;0,000967
1757;10,229459;;10,229459;10,229648;0,000189;;-1,4E-05;0,000789;0,000803
1758;10,229648;;10,229648;10,229823;0,000175;;0,000789;-0,000358;-0,001147
1759;10,229823;;10,229823;10,230787;0,000964;;-0,000358;-1,9E-05;0,000339
1760;10,230787;;10,230787;10,231393;0,000606;;-1,9E-05;0,000884;0,000903
1761;10,231393;;10,231393;10,23198;0,000587;;0,000884;-0,001471;-0,002355
1762;10,23198;;10,23198;10,233451;0,001471;;-0,001471;1E-06;0,001472
1763;10,233451;;10,233451;10,233451;0;;1E-06;7,4E-05;7,3E-05
1764;10,233451;;10,233451;10,233452;1E-06;;7,4E-05;-1,7E-05;-9,1E-05
1765;10,233452;;10,233452;10,233527;7,5E-05;;-1,7E-05;1E-06;1,8E-05
1766;10,233527;;10,233527;10,233585;5,8E-05;;1E-06;3,3E-05;3,2E-05
1767;10,233585;;10,233585;10,233644;5,9E-05;;3,3E-05;0,000178;0,000145
1768;10,233644;;10,233644;10,233736;9,2E-05;;0,000178;0,000127;-5,1E-05
1769;10,233736;;10,233736;10,234006;0,00027;;0,000127;-7,5E-05;-0,000202
1770;10,234006;;10,234006;10,234403;0,000397;;-7,5E-05;0,001946;0,002021
1771;10,234403;;10,234403;10,234725;0,000322;;0,001946;-0,001727;-0,003673
1772;10,234725;;10,234725;10,236993;0,002268;;-0,001727;-0,000397;0,00133
1773;10,236993;;10,236993;10,237534;0,000541;;-0,000397;-0,000144;0,000253
1774;10,237534;;10,237534;10,237678;0,000144;;-0,000144;0,001735;0,001879
1775;10,237678;;10,237678;10,237678;0;;0,001735;-0,001033;-0,002768
1776;10,237678;;10,237678;10,239413;0,001735;;-0,001033;-0,000292;0,000741
1777;10,239413;;10,239413;10,240115;0,000702;;-0,000292;-0,000146;0,000146
1778;10,240115;;10,240115;10,240525;0,00041;;-0,000146;-0,000172;-2,6E-05
1779;10,240525;;10,240525;10,240789;0,000264;;-0,000172;0,000225;0,000397
1780;10,240789;;10,240789;10,240881;9,2E-05;;0,000225;4,2E-05;-0,000183
1781;10,240881;;10,240881;10,241198;0,000317;;4,2E-05;0,000369;0,000327
1782;10,241198;;10,241198;10,241557;0,000359;;0,000369;-0,000241;-0,00061
1783;10,241557;;10,241557;10,242285;0,000728;;-0,000241;-0,000487;-0,000246
1784;10,242285;;10,242285;10,242772;0,000487;;-0,000487;0;0,000487
1785;10,242772;;10,242772;10,242772;0;;0;0;0
1786;10,242772;;10,242772;10,242772;0;;0;0,000312;0,000312
1787;10,242772;;10,242772;10,242772;0;;0,000312;0,000205;-0,000107
1788;10,242772;;10,242772;10,243084;0,000312;;0,000205;0,000437;0,000232
1789;10,243084;;10,243084;10,243601;0,000517;;0,000437;-0,000945;-0,001382
1790;10,243601;;10,243601;10,244555;0,000954;;-0,000945;-1,1E-05;0,000934
1791;10,244555;;10,244555;10,244564;9E-06;;-1,1E-05;0,00032;0,000331
1792;10,244564;;10,244564;10,244562;-2E-06;;0,00032;0,000123;-0,000197
1793;10,244562;;10,244562;10,24488;0,000318;;0,000123;-0,000322;-0,000445
1794;10,24488;;10,24488;10,245321;0,000441;;-0,000322;0,000729;0,001051
1795;10,245321;;10,245321;10,24544;0,000119;;0,000729;-0,00082;-0,001549
1796;10,24544;;10,24544;10,246288;0,000848;;-0,00082;0,001796;0,002616
1797;10,246288;;10,246288;10,246316;2,8E-05;;0,001796;-0,001757;-0,003553
1798;10,246316;;10,246316;10,24814;0,001824;;-0,001757;-3,1E-05;0,001726
1799;10,24814;;10,24814;10,248207;6,7E-05;;-3,1E-05;-1,7E-05;1,4E-05
1800;10,248207;;10,248207;10,248243;3,6E-05;;-1,7E-05;0,000608;0,000625
1801;10,248243;;10,248243;10,248262;1,9E-05;;0,000608;-0,000627;-0,001235
1802;10,248262;;10,248262;10,248889;0,000627;;-0,000627;0;0,000627
1803;10,248889;;10,248889;10,248889;0;;0;0;0
1804;10,248889;;10,248889;10,248889;0;;0;4,9E-05;4,9E-05
1805;10,248889;;10,248889;10,248889;0;;4,9E-05;0,000702;0,000653
1806;10,248889;;10,248889;10,248938;4,9E-05;;0,000702;-0,000553;-0,001255
1807;10,248938;;10,248938;10,249689;0,000751;;-0,000553;-1,3E-05;0,00054
1808;10,249689;;10,249689;10,249887;0,000198;;-1,3E-05;-5,6E-05;-4,3E-05
1809;10,249887;;10,249887;10,250072;0,000185;;-5,6E-05;-0,000129;-7,3E-05
1810;10,250072;;10,250072;10,250201;0,000129;;-0,000129;0;0,000129
1811;10,250201;;10,250201;10,250201;0;;0;0;0
1812;10,250201;;10,250201;10,250201;0;;0;4,8E-05;4,8E-05
1813;10,250201;;10,250201;10,250201;0;;4,8E-05;4,9E-05;1E-06
1814;10,250201;;10,250201;10,250249;4,8E-05;;4,9E-05;0,001388;0,001339
1815;10,250249;;10,250249;10,250346;9,7E-05;;0,001388;-0,001483;-0,002871
1816;10,250346;;10,250346;10,251831;0,001485;;-0,001483;1E-06;0,001484
1817;10,251831;;10,251831;10,251833;2E-06;;1E-06;0,000147;0,000146
1818;10,251833;;10,251833;10,251836;3E-06;;0,000147;-0,000102;-0,000249
1819;10,251836;;10,251836;10,251986;0,00015;;-0,000102;0,001482;0,001584
1820;10,251986;;10,251986;10,252034;4,8E-05;;0,001482;-0,001423;-0,002905
1821;10,252034;;10,252034;10,253564;0,00153;;-0,001423;-7,7E-05;0,001346
1822;10,253564;;10,253564;10,253671;0,000107;;-7,7E-05;4E-06;8,1E-05
1823;10,253671;;10,253671;10,253701;3E-05;;4E-06;0,000594;0,00059
1824;10,253701;;10,253701;10,253735;3,4E-05;;0,000594;-0,000628;-0,001222
1825;10,253735;;10,253735;10,254363;0,000628;;-0,000628;3,1E-05;0,000659
1826;10,254363;;10,254363;10,254363;0;;3,1E-05;0,000728;0,000697
1827;10,254363;;10,254363;10,254394;3,1E-05;;0,000728;-0,000608;-0,001336
1828;10,254394;;10,254394;10,255153;0,000759;;-0,000608;0,000143;0,000751
1829;10,255153;;10,255153;10,255304;0,000151;;0,000143;-0,000294;-0,000437
1830;10,255304;;10,255304;10,255598;0,000294;;-0,000294;0,000693;0,000987
1831;10,255598;;10,255598;10,255598;0;;0,000693;-0,000693;-0,001386
1832;10,255598;;10,255598;10,256291;0,000693;;-0,000693;0;0,000693
1833;10,256291;;10,256291;10,256291;0;;0;0;0
1834;10,256291;;10,256291;10,256291;0;;0;0;0
1835;10,256291;;10,256291;10,256291;0;;0;0;0
1836;10,256291;;10,256291;10,256291;0;;0;0;0
